id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,primaryEnergyConsumptionLevel,room_number,surface,atticExists,basementExists,hasSwimmingPool,indoor,outdoor,short_id,company_name,m2,commune
6770445,apartment group,apartment group,146225 - 284804,for sale,1480,xl,,,,,,,,,,,,,917182,matexi brabant wallon,61,Tubize
8977827,apartment group,apartment group,147000 - 329000,for sale,5000,xl,,,,,,,,,,,,,2854746,devlop,56,Namur
8759879,apartment group,apartment group,148000 - 318283,for sale,4700,xl,,,,,,,,,,,,,2898939,euro immo,54,Eupen
8881954,apartment,apartment,145000,for sale,4101,xl,not installed,1971,good,gas,,2,,,,,,,682408,label immo sprl,81,Seraing%20Jemeppe-sur-Meuse
7402611,apartment group,apartment group,150000 - 305000,for sale,8660,xl,,,,,,,,,,,,,900861,immo promenade,1,La%20Panne
8703494,apartment group,apartment group,149000 - 299000,for sale,8434,xl,,,,,,,,,,,1,,2547553,albert vastgoed,48,Westende
8982126,apartment,apartment,150000,for sale,4100,xl,installed,1970,to renovate,gas,,2,109,,true,,1,1,584221,,82,Seraing
7705539,apartment group,apartment group,150000 - 150000,for sale,1082,xl,,,,,,,,,,,,,3024743,fonds du logement – woningfonds,41,Berchem-Ste-Agathe
8877657,apartment,apartment,150000,for sale,7060,xl,semi equipped,1964,to be done up,fueloil,,2,,,true,,,1,3344242,marcoux &amp; vrancx,85,Soignies
8981143,apartment group,apartment group,153000 - 197500,for sale,1070,xl,,,,,,,,,,,,,2673557,trevi group - immobilier neuf,55,Anderlecht
8986314,apartment group,apartment group,149080 - 237589,for sale,4020,xl,,,,,,,,,,,,,3151441,covivia immo,56,Jupille-sur-Meuse
8645941,apartment group,apartment group,154000 - 379000,for sale,4700,xl,,,,,,,,,,,26,,1912369,thomas &amp; piron - bâtiment,54,Eupen
8901310,apartment group,apartment group,154286 - 252479,for sale,7800,xl,,,,,,,,,,,,,1333349,matexi namur-hainaut,68,Ath
7747887,apartment group,apartment group,155000 - 225000,for sale,1070,xl,,,,,,,,,,,,,3024743,fonds du logement – woningfonds,55,Anderlecht
8807540,apartment group,apartment group,155000 - 455000,for sale,4620,xl,,,,,,,,,,,36,,2654541,groupe solico,71,Fleron
8903336,apartment,apartment,154900,for sale,6700,xl,installed,1975,to be done up,electric,,2,,,true,,,1,845221,bureau godin – liège/charleroi,84,Arlon
8806999,apartment,apartment,155000,for sale,2020,xl,installed,1962,good,fueloil,,2,,,true,,,,2193780,walbers immo aartselaar,75,Anvers
8804190,apartment group,apartment group,155000 - 360000,for sale,6900,xl,,,,,,,,,,,,,143761,houyoux constructions,51,Marche-en-Famenne
8987961,apartment,apartment,155000,for sale,5300,xl,semi equipped,2002,to be done up,gas,,1,,,true,,,,682408,label immo sprl,50,Andenne
8350017,apartment group,apartment group,155000 - 172550,for sale,6880,xl,,,,,,,,,,,,,2759403,ardenne service,87,Bertrix
8840285,apartment group,apartment group,154500 - 162500,for sale,5570,xl,,,,,,,,,,,,,3016158,honesty rochefort - 5 agences lux. et namur,80,Beauraing%20Feschaux
7181216,apartment group,apartment group,157500 - 157500,for sale,6840,xl,,,,,,,,,,,9,3,448822,maisons dessy et valange,70,Neufch%C3%83teau
8524048,apartment group,apartment group,159000 - 709000,for sale,1000,xl,,,,,,,,,,,,,3426542,ag residential,31,Bruxelles%20ville
8956842,apartment,apartment,159000,for sale,4500,xl,not installed,1960,to be done up,fueloil,,2,,,true,,,,682408,label immo sprl,119,Huy
8512269,apartment group,apartment group,158000 - 255000,for sale,8434,xl,,,,,,,,,,,,,393151,groep caenen nieuwpoort-koksijde-oostduinkerke,59,Lombardsijde
8960847,apartment group,apartment group,158000 - 199000,for sale,8650,xl,,,,,,,,,,,,,2592855,immo francois,74,Houthulst
8343435,apartment group,apartment group,159000 - 223850,for sale,8600,xl,,,,,,,,,,,,,2592855,immo francois,69,Vladslo
8875393,apartment,apartment,159500,for sale,4000,xl,not installed,1973,as new,fueloil,,2,,,,,,,3292073,trevi liege,79,Li%C3%A8ge
8935159,apartment group,apartment group,159500 - 345500,for sale,7090,xl,,,,,,,,,,,,,2041,multimmo bvba,65,Braine-le-Comte
8289362,apartment group,apartment group,159925 - 306650,for sale,4000,xl,,,,,,,,,,,,,963820,matexi liège,57,Rocourt
8850556,apartment group,apartment group,160000 - 376000,for sale,1040,xl,,,,,,,,,,,,37,2161,rainbow properties,60,Etterbeek
8733211,apartment group,apartment group,160000 - 244000,for sale,9600,xl,,,,,,,,,,,,,1002634,immo beguin,80,Renaix
8865431,apartment group,apartment group,160000 - 175000,for sale,8434,xl,,,,,,,,,,,,,3586312,immo bc,48,Middelkerke
7307861,apartment group,apartment group,160000 - 230000,for sale,7060,xl,,,,,,,,,,,,,57430,sotraba sa,67,Soignies
8954957,apartment group,apartment group,160000 - 285000,for sale,2100,xl,,,,,,,,,,,,,667471,reds group,53,Deurne
8629345,apartment,apartment,162000,for sale,8370,xl,installed,1990,good,electric,,1,,,,,,,2759428,immo marina,51,Blankenberge
8370301,apartment group,apartment group,160845 - 239000,for sale,7950,xl,,,,,,,,,,,15,15,2959413,residency,71,Chi%C3%A8vres
8478376,apartment group,apartment group,164000 - 388000,for sale,1190,xl,,,,,,,,,,,,,2751357,bouygues immobilier belgium,41,Forest
9017116,apartment group,apartment group,163400 - 313642,for sale,1300,xl,,,,,,,,,,,,,1912369,thomas &amp; piron - bâtiment,66,Wavre
8804259,apartment group,apartment group,164300 - 250000,for sale,6900,xl,,,,,,,,,,,,,143761,houyoux constructions,57,Marche-en-Famenne
7173953,apartment group,apartment group,163500 - 206500,for sale,7100,xl,,,,,,,,,,,,,1333349,matexi namur-hainaut,60,La%20Louvi%C3%A8re
8928185,apartment,apartment,165000,for sale,1400,xl,installed,1970,good,fueloil,,2,,,true,,1,,3633873,,70,Nivelles
8340079,apartment group,apartment group,163750 - 308750,for sale,8600,xl,,,,,,,,,,,,,2592855,immo francois,56,Dixmude
8819492,apartment group,apartment group,167000 - 299000,for sale,6900,xl,,,,,,,,,,,33,22,1912369,thomas &amp; piron - bâtiment,59,Marche-en-Famenne
8106042,apartment group,apartment group,165000 - 224395,for sale,7950,xl,,,,,,,,,,,,,1403588,home access immobilier,72,Chi%C3%A8vres
8435603,apartment group,apartment group,165000 - 244000,for sale,7021,xl,,,,,,,,,,,11,1,57430,sotraba sa,69,Mons%20Havr%C3%A9
8915104,apartment group,apartment group,166000 - 224500,for sale,4032,xl,,,,,,,,,,,25,36,2575488,we invest real estate,63,Liege
7961877,apartment group,apartment group,168000 - 278500,for sale,9160,xl,,,,,,,,,,,,,2797000,belfius immo sa,60,Lokeren
8240658,apartment,apartment,169000,for sale,8400,xl,installed,1974,to be done up,gas,,1,,,,,,,2252397,agence dermul,52,Ostende
6867962,apartment group,apartment group,168500 - 205000,for sale,7800,xl,,,,,,,,,,,32,,2648345,les haleurs,79,Ath
8910704,apartment group,apartment group,169000 - 279000,for sale,2830,xl,,,,,,,,,,,,,2062,walbers immo willebroek,53,Willebroek
8978423,apartment group,apartment group,168967 - 378912,for sale,1080,xl,,,,,,,,,,,,,1508887,evillas nv,62,Molenbeek-St-Jean
8984202,apartment group,apartment group,169000 - 349000,for sale,6600,xl,,,,,,,,,,,22,19,5216,topimmo bastogne - arlon - neufchâteau,78,Bastogne
8844692,apartment,apartment,170000,for sale,6180,xl,installed,2007,as new,gas,,2,,,true,,1,,3229424,delfimmo,95,Courcelles
8992157,apartment,apartment,169000,for sale,4000,xl,installed,1900,good,gas,,1,,,,,,,2654558,allen keapler &amp; partners,60,Liege
8936203,apartment group,apartment group,169500 - 199500,for sale,6880,xl,,,,,,,,,,,,,3346893,honesty libramont - 5 agences lux. et namur,70,Bertrix
8909893,apartment,apartment,170000,for sale,8670,xl,usa hyper equipped,1980,just renovated,electric,,1,,,,,,,1361501,immo la terrasse,44,Koksijde
8958458,apartment,apartment,170000,for sale,1400,xl,semi equipped,1977,to renovate,fueloil,,2,,,true,,,,2446317,bk &amp; partners,82,Nivelles
8665988,apartment group,apartment group,170564 - 285722,for sale,8530,xl,,,,,,,,,,,,,3319191,immo francois,63,Harelbeke
7827549,apartment group,apartment group,171000 - 255000,for sale,6800,xl,,,,,,,,,,,,,3462247,batibien,80,Libramont-Chevigny
8783450,apartment,apartment,172000,for sale,5363,xl,installed,1950,good,fueloil,,2,245,,,,,1,1671369,,155,Emptinne
8774103,apartment group,apartment group,172000 - 275000,for sale,1731,xl,,,,,,,,,,,5,5,2122281,pajota brussel,86,Asse%20Zellik
8054789,apartment group,apartment group,172462 - 270320,for sale,7000,xl,,,,,,,,,,,41,41,2959413,residency,73,Mons
8692331,apartment group,apartment group,172900 - 194900,for sale,6840,xl,,,,,,,,,,,,,3346893,honesty libramont - 5 agences lux. et namur,80,Neufch%C3%83teau%20Longlier
8497913,apartment group,apartment group,173040 - 193640,for sale,5310,xl,,,,,,,,,,,,,1451,trevi namur,55,EGHEZ%C3%89E
8671412,apartment group,apartment group,174000 - 360000,for sale,1020,xl,,,,,,,,,,,,,3024743,fonds du logement – woningfonds,64,Laeken
8910215,apartment group,apartment group,174990 - 458610.08,for sale,1703,xl,,,,,,,,,,,1,,1708,pajota dilbeek,56,Schepdaal
8983165,apartment,flat studio,175000,for sale,1000,xl,usa hyper equipped,1933,good,gas,,1,,,true,,,,2916018,sky realty,43,Bruxelles
8925951,apartment group,apartment group,172500 - 239000,for sale,6840,xl,,,,,,,,,,,,,3346893,honesty libramont - 5 agences lux. et namur,87,Neufch%C3%83teau%20Longlier
7723162,apartment group,apartment group,173000 - 173000,for sale,8660,xl,,,,,,,,,,,,,900861,immo promenade,1,La%20Panne
9021892,apartment,apartment,173000,for sale,5000,xl,usa installed,1960,good,gas,,2,,,true,,,,2575488,we invest real estate,70,Namur
9015182,apartment,apartment,175000,for sale,1081,xl,semi equipped,1958,to renovate,gas,,2,,,true,,,,145409,expertissimmo,75,Koekelberg
8940438,apartment,apartment,175000,for sale,4000,xl,installed,1977,good,gas,,2,,,true,,1,1,2654558,allen keapler &amp; partners,90,Liege
8876897,apartment group,apartment group,175000 - 275000,for sale,4500,xl,,,,,,,,,,,,,2222,trevi rasquain,60,Huy
8888881,apartment group,apartment group,175000 - 185000,for sale,4540,xl,,,,,,,,,,,,,3016146,honesty marche - 5 agences lux. et namur,93,Amay
8520953,apartment group,apartment group,175000 - 295000,for sale,4520,xl,,,,,,,,,,,,,2222,trevi rasquain,72,Wanze
8651556,apartment group,apartment group,176000 - 435000,for sale,4020,xl,,,,,,,,,,,36,,1912369,thomas &amp; piron - bâtiment,66,Liege
8983914,apartment group,apartment group,175000 - 339000,for sale,6600,xl,,,,,,,,,,,22,19,5216,topimmo bastogne - arlon - neufchâteau,78,Bastogne
8804214,apartment group,apartment group,175000 - 417500,for sale,6900,xl,,,,,,,,,,,,,143761,houyoux constructions,59,Marche-en-Famenne
7574741,apartment group,apartment group,175000 - 190000,for sale,8660,xl,,,,,,,,,,,,,725503,agence dunimmo,59,La%20Panne
8846988,apartment group,apartment group,176000 - 435000,for sale,4020,xl,,,,,,,,,,,,,2575488,we invest real estate,66,Liege
8193872,apartment group,apartment group,176000 - 238000,for sale,7090,xl,,,,,,,,,,,,,1113200,delzelle sa,85,Braine-le-Comte
8976292,apartment,apartment,179000,for sale,4860,xl,installed,2012,as new,electric,,2,60,,,,,1,1974205,packpro immo,110,Pepinster%20Wegnez
8896681,apartment,apartment,175000,for sale,8400,xl,installed,1974,good,fueloil,,1,,,,,,,2252397,agence dermul,60,Ostende
8147008,apartment group,apartment group,175182 - 313642,for sale,1300,xl,,,,,,,,,,,1,1,1573,hendrix immobilière,71,Wavre
8752102,apartment group,apartment group,179429.75 - 495574.46,for sale,6700,xl,,,,,,,,,,,,,695471,double v immobilière,63,Arlon
8732994,apartment group,apartment group,177212.39 - 264075.49,for sale,8791,xl,,,,,,,,,,,,,2289068,immo beguin,69,BEVEREN-%20LEIE
8690918,apartment group,apartment group,178000 - 324000,for sale,1000,xl,,,,,,,,,,,80,,3418004,patrimonia real estate,61,Bruxelles
9008026,apartment group,apartment group,179000 - 279000,for sale,6820,xl,,,,,,,,,,,,,3013008,honesty virton - 5 agences lux. et namur,72,Florenville
8783476,apartment,flat studio,180000,for sale,1950,xl,semi equipped,1974,to be done up,gas,,0,,,true,,,,1584,sorimo  - bruxelles,40,Kraainem
8851880,apartment group,apartment group,182000 - 189000,for sale,6840,xl,,,,,,,,,,,,,3346893,honesty libramont - 5 agences lux. et namur,81,Neufch%C3%83teau
8489061,apartment group,apartment group,184000 - 359000,for sale,6700,xl,,,,,,,,,,,12,,1912369,thomas &amp; piron - bâtiment,69,Arlon
8977621,apartment,apartment,185000,for sale,1300,xl,installed,1979,good,gas,,2,,,,,,,2575488,we invest real estate,100,Wavre
8916117,apartment group,apartment group,180000 - 385000,for sale,8000,xl,,,,,,,,,,,,,1526,dewaele | vastgoed met advies brugge,55,Bruges
7563707,apartment group,apartment group,180500 - 201500,for sale,7700,xl,,,,,,,,,,,,,634327,lanno immo,99,LUINGNE
8101847,apartment group,apartment group,185000 - 285000,for sale,1370,xl,,,,,,,,,,,,,2171296,dare 2 build,72,Jodoigne
9017205,apartment group,apartment group,183200 - 401500,for sale,1300,xl,,,,,,,,,,,,,1912369,thomas &amp; piron - bâtiment,65,Wavre
8332461,apartment group,apartment group,184000 - 275000,for sale,4600,xl,,,,,,,,,,,,48,1912369,thomas &amp; piron - bâtiment,67,Vise
8875433,apartment,apartment,185000,for sale,4500,xl,installed,1962,good,fueloil,,3,,,true,,,,2222,trevi rasquain,130,Huy
8568299,apartment,apartment,185000,for sale,6700,xl,installed,1997,good,gas,,2,,,true,,,,695471,double v immobilière,70,Arlon
8966460,apartment,apartment,185000,for sale,8670,xl,installed,1989,good,electric,,2,35,,true,,,,2575488,we invest real estate,46,Koksijde
8973258,apartment group,apartment group,185000 - 495000,for sale,8790,xl,,,,,,,,,,,,,1600308,dewaele | vastgoed met advies waregem,56,Waregem
8235409,apartment group,apartment group,185337 - 460000,for sale,8970,xl,,,,,,,,,,,,,2682844,immo francois,77,Poperinge
9002958,apartment,apartment,189000,for sale,1050,xl,not installed,1933,to renovate,fueloil,,1,,,true,,,,208736,urban concept sprl,40,Ixelles
7864324,apartment group,apartment group,186318 - 251213,for sale,1070,xl,,,,,,,,,,,,,1508887,evillas nv,69,Anderlecht
8959178,apartment group,apartment group,187000 - 322000,for sale,1120,xl,,,,,,,,,,,,,2673557,trevi group - immobilier neuf,69,BRUXELLES
9023198,apartment group,apartment group,188100 - 401500,for sale,1300,xl,,,,,,,,,,,1,1,1573,hendrix immobilière,65,Wavre
7775444,apartment group,apartment group,189000 - 380000,for sale,1500,xl,,,,,,,,,,,,,3660038,berth immo,53,Halle
8791393,apartment group,apartment group,189500 - 274500,for sale,5030,xl,,,,,,,,,,,,25,3051203,soda real estate consulting,73,Gembloux
8984635,apartment group,apartment group,189000 - 265000,for sale,9190,xl,,,,,,,,,,,,,2292,van hoye vastgoed,59,Stekene
8349566,apartment group,apartment group,189500 - 194500,for sale,6890,xl,,,,,,,,,,,,,3346893,honesty libramont - 5 agences lux. et namur,85,Libin
8823316,apartment,apartment,190000,for sale,1190,xl,installed,1969,good,gas,,2,,,,,,60,214909,noa  real estate,75,Forest
8333217,apartment group,apartment group,190000 - 330000,for sale,1780,xl,,,,,,,,,,,,,3238005,alides reim,65,Wemmel
8840300,apartment group,apartment group,189900 - 194900,for sale,6730,xl,,,,,,,,,,,,,3013008,honesty virton - 5 agences lux. et namur,84,Tintigny
8788519,apartment group,apartment group,190000 - 520000,for sale,4050,xl,,,,,,,,,,,1,1,999811,engel &amp; völkers liège,73,Chaudfontaine
6769203,apartment group,apartment group,190320 - 320894,for sale,1082,xl,,,,,,,,,,,,,1841986,matexi bruxelles brussel,70,Sint-Agatha-Berchem
8912736,apartment,apartment,190000,for sale,6540,xl,installed,2009,good,gas,,2,,,,,1,,2575488,we invest real estate,79,Lobbes
8979043,apartment,apartment,192000,for sale,8400,xl,installed,1961,just renovated,fueloil,,1,,,true,,,,2252397,agence dermul,68,Ostende
8877237,apartment group,apartment group,191000 - 318000,for sale,8860,xl,,,,,,,,,,,,,2679342,immo francois,76,Lendelede
8672297,apartment group,apartment group,191664.23 - 542081.71,for sale,4960,xl,,,,,,,,,,,,,2898939,euro immo,67,Malmedy
8435841,apartment group,apartment group,192000 - 212000,for sale,9220,xl,,,,,,,,,,,,,1369779,immo twins,71,MOERZEKE
8988882,apartment group,apartment group,192500 - 302500,for sale,4000,xl,,,,,,,,,,,,,1400721,concept confort sprl,95,Li%C3%A8ge
8950386,apartment,apartment,193000,for sale,1140,xl,semi equipped,1978,to renovate,gas,,2,,,,,1,,195009,casalina real estate,93,Evere
8808720,apartment group,apartment group,192500 - 775000,for sale,1420,xl,,,,,,,,,,,1,1,2575488,we invest real estate,90,Braine-l'Alleud
8750863,apartment group,apartment group,195000 - 345000,for sale,1470,xl,,,,,,,,,,,,,1372165,century 21 maison blanche,65,Genappe
8865241,apartment,apartment,195000,for sale,1090,xl,installed,1990,good,electric,,1,,,,,,,1573,hendrix immobilière,60,Jette
8858797,apartment group,apartment group,193000 - 544995,for sale,1780,xl,,,,,,,,,,,1,1,2575488,we invest real estate,65,Wemmel
8948465,apartment group,apartment group,194000 - 245890,for sale,6700,xl,,,,,,,,,,,,,695471,double v immobilière,64,Arlon
7899353,apartment group,apartment group,192500 - 385500,for sale,4800,xl,,,,,,,,,,,,,1523370,gehlen immo,86,Stembert
8588611,apartment group,apartment group,195000 - 2500000,for sale,1050,xl,,,,,,,,,,,10,35,3330095,brussels sotheby’s  realty - nd,66,Ixelles
7996046,apartment group,apartment group,195000 - 200000,for sale,4801,xl,,,,,,,,,,,,,3199912,invesdrimmo s.a.,95,Stembert
7976516,apartment,apartment,195000,for sale,6700,xl,semi equipped,1968,to renovate,fueloil,,2,30,,true,,1,,695471,double v immobilière,80,Arlon
8867572,apartment,apartment,195000,for sale,8301,xl,installed,1945,good,gas,,1,,,,,,,204193,immo cauwe,47,Duinbergen
8948482,apartment group,apartment group,195000 - 420000,for sale,8900,xl,,,,,,,,,,,,,2682844,immo francois,69,Ypres
7892926,apartment group,apartment group,195250 - 291500,for sale,1080,xl,,,,,,,,,,,,,3131799,chofimmo bvba,70,Molenbeek-St-Jean
7600281,apartment group,apartment group,195800 - 241400,for sale,1470,xl,,,,,,,,,,,,,917182,matexi brabant wallon,67,Genappe
8090042,apartment group,apartment group,195727.12 - 329227.2,for sale,8870,xl,,,,,,,,,,,,,2163147,bordes izegem,74,Izegem
8238577,apartment group,apartment group,196000 - 256500,for sale,7800,xl,,,,,,,,,,,,,361868,athimmo 2000 s.c.,90,Ath
9001353,apartment,apartment,198000,for sale,8400,xl,installed,2006,good,electric,,2,,,true,,,,2252397,agence dermul,70,Ostende
8831587,apartment,apartment,198000,for sale,6600,xl,installed,1977,good,electric,,2,,,true,,,,5216,topimmo bastogne - arlon - neufchâteau,101,Bastogne
6929092,apartment group,apartment group,197000 - 232000,for sale,1000,xl,,,,,,,,,,,,,2700324,canal wharf,53,Bruxelles%20ville
7891633,apartment group,apartment group,198236 - 224619,for sale,3720,xl,,,,,,,,,,,,,1152785,bvba het immohuis,62,Kortessem
8491089,apartment group,apartment group,197900 - 203800,for sale,4960,xl,,,,,,,,,,,,,3016146,honesty marche - 5 agences lux. et namur,85,Malmedy
8574831,apartment group,apartment group,198000 - 269000,for sale,4570,xl,,,,,,,,,,,4,7,682408,label immo sprl,106,Marchin
